Date,TMax,TMin,TMoy,HMax,HMin,HMoy,Vt,Ins,Rg,ETO
8/15/2009,27.5,21.6,24.6,98,73,86,1,3.8,,3.100057984
8/16/2009,27.8,22.6,25.2,97,74,86,1.1,0.9,,2.461783503
8/17/2009,27.4,22.7,25.1,95,72,84,1.3,2,,2.789183026
8/18/2009,28.2,21.7,25,95,65,80,1.3,7.2,,4.061681833
8/19/2009,28,22.5,25.3,93,72,83,0.9,2.9,,2.977870973
8/20/2009,29,22.4,25.7,95,73,84,1.1,1.3,,2.622122283
8/21/2009,29.7,21.4,25.6,96,69,83,0.8,4.9,,3.477277782
8/22/2009,29.2,22.7,26,93,69,81,1,3.8,,3.292165644
8/23/2009,29,22.1,25.6,96,70,83,1.3,6.7,,3.95935428
8/24/2009,30.7,22.6,26.7,96,66,81,1,6.9,,4.125550516
8/25/2009,29.4,20.8,25.1,96,63,80,1.3,5.8,,3.778095738
8/26/2009,29.7,21.8,25.8,93,67,80,0.9,6.3,,3.889684479
8/27/2009,29.6,22.8,26.2,95,67,81,1.1,7.2,,4.170697128
8/28/2009,26.4,21.4,23.9,97,83,90,1.5,0,,2.10928014
8/29/2009,27,20,23.5,96,69,83,1,2.5,,2.793371208
8/30/2009,29.2,22,25.6,96,64,80,0.9,5.1,,3.587366344
8/31/2009,27.1,22.3,24.7,96,66,81,1.1,0,,2.331690534
9/1/2009,28.1,21.3,24.7,96,70,83,1.1,4.4,,3.326772023
9/2/2009,28,21.7,24.9,96,70,83,1.1,5,,3.481936622
9/3/2009,27.3,22.5,24.9,96,75,86,1,0,,2.222426712
9/4/2009,30.6,20.8,25.7,97,64,81,1.1,5.4,,3.696420745
9/5/2009,31,21.5,26.3,95,63,79,1.3,5.3,,3.785783495
9/6/2009,30.4,22,26.2,96,63,80,1.3,5.4,,3.794413838
9/7/2009,30.8,21,25.9,96,65,81,1.1,6.7,,4.031131918
9/8/2009,32.7,21.6,27.2,96,57,77,1,9.6,,4.924846439
9/9/2009,30,21,25.5,96,68,82,1.1,8,,4.281549899
9/10/2009,29.5,22.6,26.1,92,67,80,1.1,7.9,,4.352815658
9/11/2009,29.2,22.5,25.9,93,66,80,1.1,3.1,,3.165092974
9/12/2009,32,23.6,27.8,95,58,77,0.7,6.4,,4.102645086
9/13/2009,30.8,21.6,26.2,94,64,79,1,5.8,,3.839735446
9/14/2009,29.7,22,25.9,95,66,81,0.9,3.1,,3.100649876
9/15/2009,25.8,19.7,22.8,97,79,88,2.1,0,,2.145389918
9/16/2009,30,22,26,96,65,81,1.3,2.7,,3.092074708
9/17/2009,30.7,21.4,26.1,98,64,81,1.1,6.6,,4.000224559
9/18/2009,31.5,19.5,25.5,96,60,78,1.5,5.5,,3.807405294
9/19/2009,30.6,22.2,26.4,95,57,76,1.3,6.5,,4.130961699
9/20/2009,27.5,22,24.8,96,73,85,1.1,3.5,,3.06831322
9/21/2009,30.6,22,26.3,96,62,79,0.9,6.7,,4.034724787
9/22/2009,31.5,23,27.3,95,60,78,1,5.6,,3.886665451
9/23/2009,30.5,20.8,25.7,95,62,79,1.1,7.9,,4.291006261
9/24/2009,31.2,22.2,26.7,97,58,78,0.7,7.3,,4.187498311
9/25/2009,31.9,22,27,96,57,77,1.1,6.1,,4.011546576
9/26/2009,31.2,22.5,26.9,92,65,79,0.9,3.9,,3.371591985
9/27/2009,30.8,20.1,25.5,94,68,81,2,2.7,,3.138629197
9/28/2009,30.8,22.5,26.7,94,62,78,1,4.4,,3.50500803
9/29/2009,30.5,22.6,26.6,92,61,77,0.9,6.1,,3.905832398
9/30/2009,32.3,22.1,27.2,96,56,76,1.4,9.4,,4.894002065
10/1/2009,31,20,25.5,97,62,80,1,6.1,,3.780147379
10/2/2009,29.5,20,24.8,95,71,83,1.1,1.7,,2.635193198
10/3/2009,31.1,22.8,27,96,93,95,0.9,4.7,,3.330964309
10/4/2009,30.7,20.3,25.5,92,65,79,1.8,7,,4.121671746
10/5/2009,29.9,21,25.5,92,65,79,1.5,4.5,,3.497317491
10/6/2009,30.6,20.6,25.6,95,65,80,1,5,,3.493273824
10/7/2009,31.2,23,27.1,96,59,78,1.3,4.9,,3.704739816
10/8/2009,27.5,23,25.3,96,78,87,1.1,0,,2.147344949
10/9/2009,29.8,22,25.9,97,63,80,1.4,6,,3.805372013
10/10/2009,31.2,22.4,26.8,96,62,79,0.9,6.1,,3.83607569
10/11/2009,32.5,21.9,27.2,94,55,75,1,9,,4.6487833
10/12/2009,30.4,22.5,26.5,92,64,78,1.1,6.1,,3.844647306
10/13/2009,30.5,20.8,25.7,96,61,79,1.5,6.6,,3.941363671
10/14/2009,28.8,23,25.9,95,70,83,1.3,2.4,,2.862490256
10/15/2009,28.7,20.6,24.7,96,68,82,1.1,3.2,,2.933359264
10/16/2009,32,22.6,27.3,93,59,76,0.9,8.3,,4.408768164
10/17/2009,32.3,22.5,27.4,93,57,75,1.1,8.6,,4.543177228
10/18/2009,33.3,22.8,28.1,93,53,73,1.3,9.6,,4.932633981
10/19/2009,33,22.8,27.9,96,56,76,1.3,10.3,,5.0259993
10/20/2009,30.3,23,26.7,93,66,80,1.5,5.6,,3.738155232
10/21/2009,29.7,19.5,24.6,95,62,79,1.3,5.2,,3.438357457
10/22/2009,30.4,22.1,26.3,97,59,78,1.3,7.4,,4.087351784
10/23/2009,30.6,21,25.8,96,65,81,0.9,4.9,,3.347045694
10/24/2009,28.8,20.5,24.7,97,70,84,1.3,1.7,,2.547441183
10/25/2009,29.2,20,24.6,94,69,82,1.5,6.9,,3.734491241
10/26/2009,31.8,21.6,26.7,93,57,75,0.6,9,,4.33949885
10/27/2009,30.3,22.5,26.4,96,64,80,1.4,6.2,,3.765078977
10/28/2009,31.6,21.4,26.5,95,52,74,0.9,7.8,,4.11170261
10/29/2009,30.2,20.5,25.4,93,66,80,0.7,4.3,,3.098497307
10/30/2009,30.5,21.6,26.1,96,58,77,1.1,7.8,,4.056944955
10/31/2009,33.2,22.3,27.8,93,49,71,1.6,10.4,,5.0594393
11/1/2009,32.6,23.5,28.1,90,54,72,1.1,9,,4.595432155
11/2/2009,33.3,23.4,28.4,94,50,72,1.1,8,,4.387931958
11/3/2009,33.4,22,27.7,90,31,61,1,9.9,,4.782946192
11/4/2009,34,22.2,28.1,93,33,63,1.3,8.1,,4.579207711
11/5/2009,34.3,23,28.7,94,39,67,1.1,8.5,,4.568503493
11/6/2009,33.2,23.1,28.2,96,54,75,1.3,6.8,,4.069096589
11/7/2009,35.2,22.6,28.9,94,41,68,0.8,7.4,,4.167630965
11/8/2009,34.3,22.9,28.6,92,48,70,1.1,9.3,,4.673707614
11/9/2009,32.5,22.5,27.5,94,56,75,1,7.4,,4.020630816
11/10/2009,34.3,22.5,28.4,88,41,65,1.3,5.1,,3.88949713
11/11/2009,33.2,23.9,28.6,89,54,72,1.4,2.8,,3.278724256
11/12/2009,34.6,21.3,28,93,48,71,1.1,9.4,,4.568755949
11/13/2009,32.2,21.6,26.9,94,57,76,1.3,8.1,,4.147705644
11/14/2009,32,22.5,27.3,94,58,76,0.9,7.5,,3.930850673
11/15/2009,33.1,21.6,27.4,95,40,68,1.1,9,,4.412678588
11/16/2009,33,21.6,27.3,95,24,60,1.1,8.4,,4.36099565
11/17/2009,31.9,19.6,25.8,58,31,45,1.5,8.8,,4.7611407
11/18/2009,31.6,18.3,25,74,31,53,1.3,8,,4.249439251
11/19/2009,32,20.5,26.3,53,25,39,1.3,8.7,,4.67109202
11/20/2009,32.7,18.2,25.5,73,24,49,0.9,9.5,,4.26367992
11/21/2009,32.8,19.8,26.3,50,22,36,1.4,9.8,,4.95856641
11/22/2009,33.3,18.3,25.8,71,10,41,1.5,9.8,,4.93556799
11/23/2009,34.5,21,27.8,46,22,34,1.5,9.8,,5.23364345
11/24/2009,33.8,22.4,28.1,50,23,37,1.8,8.1,,5.30650351
11/25/2009,33.8,20.5,27.2,60,22,41,1.3,9.8,,4.859854
11/26/2009,34.3,20.5,27.4,51,23,37,1.4,8.7,,4.85931796
11/27/2009,34.4,20.5,27.5,50,24,37,1.8,9.3,,5.36889274
11/28/2009,34.1,20.7,27.4,46,27,37,1.6,9.2,,5.1396062
11/29/2009,33.8,19.4,26.6,53,25,39,1.5,8.7,,4.82665522
11/30/2009,34.3,19,26.7,55,23,39,1.6,9.2,,4.997619329
12/1/2009,34.7,19.8,27.3,44,21,33,1.8,9.4,,5.41454755
12/2/2009,36,20.2,28.1,42,18,30,1.3,9.9,,4.99888989
12/3/2009,35.8,17.8,26.8,56,22,39,1.3,10.1,,4.8198006
12/4/2009,35.6,20.7,28.2,39,18,29,1.6,10.1,,5.409781
12/5/2009,36,18.8,27.4,58,18,38,1.4,9.8,,4.94231566
12/6/2009,35.6,20.2,27.9,46,16,31,1.8,9.8,,5.538006609
12/7/2009,36.2,21.3,28.8,32,13,23,1.8,10.2,,5.801214648
12/8/2009,35.5,21.6,28.6,29,16,23,1.7,10,,5.611032082
12/9/2009,35.4,20.1,27.8,37,15,26,1.7,9.1,,5.371446809
12/10/2009,36,21.2,28.6,49,21,35,1,7.1,,4.193675829
12/11/2009,34.5,21,27.8,74,31,53,1.1,6.4,,3.94148859
12/12/2009,35.2,21.8,28.5,82,34,58,1.4,7.9,,4.425668871
12/13/2009,34.1,22.6,28.4,90,44,67,1.1,6.9,,3.895112834
12/14/2009,34.2,21.4,27.8,91,46,69,1.1,7.3,,3.898478697
12/15/2009,35,23.3,29.2,89,38,64,0.9,9.4,,4.402820302
12/16/2009,36.9,22,29.5,91,16,54,1.4,9.5,,4.885217631
12/17/2009,36.3,21.5,28.9,83,24,54,1.6,9.4,,4.951122751
12/18/2009,36.3,21.5,28.9,78,31,55,1.1,9.9,,4.64613897
12/19/2009,37.2,22.8,30,84,21,53,1,9.7,,4.658792241
12/20/2009,37.3,21.2,29.3,73,20,47,1.1,9.8,,4.708268249
12/21/2009,35.4,22.1,28.8,91,33,62,1.4,8.3,,4.43692065
12/22/2009,36,22,29,90,30,60,1.1,9.3,,4.49674133
12/23/2009,37.2,20.5,28.9,80,16,48,1.1,10,,4.68835712
12/24/2009,34.5,20.1,27.3,95,23,59,1.1,7.8,,4.04365704
12/25/2009,35.2,19.2,27.2,53,17,35,1.3,9.1,,4.67722824
12/26/2009,35.1,17.8,26.5,60,13,37,1.8,9.6,,5.180160029
12/27/2009,35.2,16.5,25.9,74,13,44,1.4,9.9,,4.657325739
12/28/2009,36,16.3,26.2,58,17,38,1.3,9.8,,4.64444305
12/29/2009,36.2,19.6,27.9,79,13,46,1.5,8.8,,4.77593082
12/30/2009,35.5,16.6,26.1,45,13,29,1.5,10.1,,4.98323248
12/31/2009,34.3,18.8,26.6,39,16,28,2,8.6,,5.485824691
1/1/2010,35.5,19.5,27.5,58,18,38,1.5,8.5,,4.81999545
1/2/2010,36.4,19.2,27.8,45,15,30,1.3,8.5,,4.712934209
1/3/2010,36.1,19.6,27.9,23,11,17,1.7,10,,5.5467369
1/4/2010,35.8,18,26.9,92,14,53,1.5,8.1,,4.442787221
1/5/2010,35.8,18.2,27,80,14,47,1.7,9.5,,4.954821629
1/6/2010,36.3,19.4,27.9,44,16,30,0.9,9.7,,4.361424709
1/7/2010,35.2,20.2,27.7,81,28,55,0.9,7.4,,3.93389535
1/8/2010,37,20.5,28.8,55,17,36,1,9.5,,4.56308241
1/9/2010,37,19.5,28.3,82,16,49,1.3,9.1,,4.68206156
1/10/2010,35.9,21.6,28.8,84,25,55,1.3,9,,4.65798947
1/11/2010,37.6,20,28.8,80,13,47,1.1,9.7,,4.695685949
1/12/2010,37.8,19.5,28.7,42,12,27,1.1,10,,4.77495187
1/13/2010,37.6,19.1,28.4,74,13,44,1.3,9.6,,4.8598733
1/14/2010,36,21.4,28.7,77,24,51,1.1,9.7,,4.68197152
1/15/2010,37.1,22,29.6,79,14,47,1.4,9.6,,5.07450261
1/16/2010,36.7,20.3,28.5,94,16,55,1.1,8.9,,4.49394292
1/17/2010,37.1,19.4,28.3,73,11,42,1.1,9.9,,4.735493289
1/18/2010,34.5,19.7,27.1,33,9,21,1.8,9.5,,5.605447629
1/19/2010,34.8,18.8,26.8,27,12,20,1.5,9.7,,5.200060992
1/20/2010,35.3,18.1,26.7,28,13,21,1.4,8.3,,4.89823102
1/21/2010,36,19.6,27.8,36,15,26,1.3,9.2,,4.945214709
1/22/2010,36,19.6,27.8,41,14,28,1.1,9.7,,4.739928251
1/23/2010,37.4,21.2,29.3,35,14,25,1.4,9.8,,5.33379459
1/24/2010,37,20.8,28.9,68,20,44,0.9,9.5,,4.58533863
1/25/2010,37.2,23,30.1,80,25,53,0.7,9.3,,4.498711972
1/26/2010,37.4,24.8,31.1,87,27,57,0.8,9.5,,4.754266156
1/27/2010,36.6,24.4,30.5,86,34,60,0.8,9,,4.587644994
1/28/2010,37.7,23.4,30.6,89,26,58,0.9,8,,4.464598669
1/29/2010,38.3,22.1,30.2,38,10,24,0.9,8.5,,4.548044899
1/30/2010,38.9,23.1,31,23,6,15,1.5,9.4,,5.69138366
1/31/2010,39.7,23.3,31.5,26,10,18,1.6,10,,5.993156521
2/1/2010,38.5,20.5,29.5,63,15,39,1.3,10,,5.27259459
2/2/2010,38.9,22.5,30.7,27,13,20,1.3,9.7,,5.417951209
2/3/2010,38,21.4,29.7,85,10,48,1.3,9.8,,5.21216209
2/4/2010,38.2,21.6,29.9,84,14,49,1.3,9.2,,5.11626674
2/5/2010,37.2,22.5,29.9,26,10,18,1.6,7.1,,5.53781227
2/6/2010,36,21.5,28.8,27,12,20,2,8.3,,6.14577068
2/7/2010,35.7,21,28.4,31,13,22,1.1,9.9,,4.98606219
2/8/2010,37.1,20.4,28.8,25,12,19,1.4,10,,5.497607769
2/9/2010,36.9,19.9,28.4,57,18,38,1.1,9.7,,4.98185272
2/10/2010,36.4,24.4,30.4,76,31,54,0.9,8.3,,4.672772311
2/11/2010,37,23,30,81,29,55,1.3,8.8,,5.056419821
2/12/2010,37.2,24.4,30.8,85,30,58,1.3,9.1,,5.19875779
2/13/2010,38.1,26.1,32.1,75,22,49,1.3,6.7,,4.95174942
2/14/2010,38.2,21.5,29.9,87,15,51,1.7,9.2,,5.533740601
2/15/2010,38,24.4,31.2,77,26,52,1.1,9.2,,5.20179221
2/16/2010,38.6,24.2,31.4,85,26,56,1,10.3,,5.388456048
2/17/2010,39.1,24.5,31.8,79,26,53,1.3,10.3,,5.711517841
2/18/2010,39,24.4,31.7,83,27,55,0.9,10.2,,5.349975159
2/19/2010,39.4,25,32.2,86,27,57,1.3,10.1,,5.709045991
2/20/2010,40.4,25.6,33,80,24,52,1.5,9.4,,5.87864783
2/21/2010,39.5,25.8,32.7,79,28,54,1.3,9.4,,5.656473821
2/22/2010,40.3,24,32.2,75,19,47,0.9,10.5,,5.510702159
2/23/2010,39.1,24.2,31.7,87,27,57,1.3,9.3,,5.491291439
2/24/2010,40.4,24.5,32.5,85,14,50,1,10.6,,5.701754199
2/25/2010,38.9,24.8,31.9,89,24,57,1.3,9.1,,5.49858078
2/26/2010,39.2,24.6,31.9,90,25,58,1.3,10.1,,5.74761571
2/27/2010,39.3,24.7,32,86,26,56,1.3,9.8,,5.715631399
2/28/2010,38.2,24.5,31.4,82,22,52,1.4,7.7,,5.2875125
3/1/2010,38.2,25.4,31.8,86,26,56,1.1,8.7,,5.29301741
3/2/2010,39.6,24.8,32.2,84,17,51,1.1,8.3,,5.29498278
3/3/2010,39.3,25.6,32.5,82,18,50,1.3,8.2,,5.50223887
3/4/2010,38.5,25.5,32,81,21,51,0.9,8.4,,5.128629681
3/5/2010,38.7,24.8,31.8,83,23,53,0.9,7.3,,4.83911523
3/6/2010,39,24.9,32,88,21,55,1,8.2,,5.169649979
3/7/2010,39.2,25,32.1,81,28,55,1.4,9.8,,5.91342013
3/8/2010,39.3,25.3,32.3,84,29,57,1.1,8.2,,5.29629083
3/9/2010,39,26.3,32.7,89,34,62,2.5,7,,5.868573209
3/10/2010,37.7,23,30.4,88,33,61,1.5,7.9,,5.22921652
3/11/2010,38,24.6,31.3,89,34,62,1.8,8.9,,5.760670761
3/12/2010,35.9,25,30.5,88,47,68,1.3,5.3,,4.35297709
3/13/2010,38.5,24.9,31.7,87,32,60,1.3,7.9,,5.305278821
3/14/2010,38.6,25.6,32.1,87,35,61,1.1,8.2,,5.28621421
3/15/2010,38,25.8,31.9,87,42,65,2.3,7,,5.576701639
3/16/2010,36.5,22.4,29.5,84,34,59,2.4,1.9,,4.404626021
3/17/2010,38.4,24.6,31.5,82,36,59,1.1,5.7,,4.61554225
3/18/2010,36.4,24,30.2,84,45,65,1.6,7.8,,5.21846262
3/19/2010,35.2,23.1,29.2,89,43,66,0.7,3.7,,3.564874704
3/20/2010,34,27,30.5,66,22,44,1,0,,3.363483391
3/21/2010,34.6,25.5,30.1,50,18,34,1.3,0,,3.969221701
3/22/2010,36.4,25.5,31,37,16,27,1.1,0,,3.93444894
3/23/2010,37.9,24.7,31.3,31,14,23,1.1,0,,4.053469671
3/24/2010,38.6,24.2,31.4,44,15,30,1.4,6.4,,5.561591791
3/25/2010,37,24.5,30.8,66,24,45,1,1,,3.599189649
3/26/2010,37.8,25.6,31.7,71,14,43,0.8,7.8,,5.039367931
3/27/2010,39.6,23.5,31.6,60,12,36,1.6,7.9,,6.046899389
3/28/2010,38,25.2,31.6,81,27,54,1.3,5.3,,4.823793219
3/29/2010,38.7,25.1,31.9,79,15,47,1.6,6,,5.451573269
3/30/2010,38.2,25.6,31.9,86,24,55,0.9,7.2,,4.995761881
3/31/2010,39,24.8,31.9,77,24,51,1.1,7.3,,5.23697768
4/1/2010,39.6,25.6,32.6,81,21,51,0.9,8,,5.302670849
4/2/2010,40.5,25.6,33.1,84,18,51,1.1,8,,5.544351431
4/3/2010,38.2,25,31.6,88,30,59,1.1,7.5,,5.176895261
4/4/2010,39.2,26.2,32.7,88,29,59,1.6,7,,5.539590331
4/5/2010,39.5,25.5,32.5,87,32,60,1.3,9,,5.8227538
4/6/2010,40.5,22.7,31.6,85,20,53,2,5.6,,5.54083477
4/7/2010,38.9,25.7,32.3,75,32,54,1.1,6.6,,5.089977769
4/8/2010,40,26,33,84,26,55,1.5,7.6,,5.74143186
4/9/2010,38.2,25.7,32,77,39,58,1.7,6.1,,5.31159332
4/10/2010,35.4,23.6,29.5,80,41,61,2.4,1.4,,4.29029811
4/11/2010,37.8,24.4,31.1,91,30,61,1.1,7.7,,5.171691701
4/12/2010,38.6,25.3,32,87,31,59,1.3,8.8,,5.715652781
4/13/2010,36.7,25.6,31.2,86,37,62,1.1,9.4,,5.616520802
4/14/2010,37,26,31.5,91,45,68,1.1,7,,4.938528564
4/15/2010,36.6,23,29.8,86,46,66,1.3,9.9,,5.62473426
4/16/2010,35.2,25,30.1,91,47,69,1.3,8.1,,5.149219628
4/17/2010,31.2,21.8,26.5,96,65,81,1.3,3.4,,3.346612108
4/18/2010,35.5,24.8,30.2,94,50,72,0.8,9.5,,5.313904423
4/19/2010,35.6,25.2,30.4,81,49,65,1.1,10.4,,5.750312714
4/20/2010,35,25.5,30.3,91,50,71,1.4,8.1,,5.177551964
4/21/2010,35.2,24.5,29.9,83,44,64,1.8,8.7,,5.611353351
4/22/2010,34.8,24.7,29.8,89,50,70,1.5,9,,5.402721399
4/23/2010,34.7,24,29.4,83,47,65,1.4,8.5,,5.265407538
4/24/2010,25.8,22.1,24,95,73,84,1.4,0,,2.298200128
4/25/2010,33,22.4,27.7,95,53,74,0.7,9,,4.832302507
4/26/2010,35.2,24.7,30,92,51,72,1.7,10.2,,5.756013909
4/27/2010,31,21.6,26.3,96,61,79,1.8,3.7,,3.554331078
4/28/2010,33.2,23.5,28.4,93,55,74,1.1,9.3,,5.087248811
4/29/2010,33.2,24.8,29,88,59,74,0.8,5.2,,3.987323602
4/30/2010,32.6,23.5,28.1,90,59,75,1.4,7.7,,4.709261099
5/1/2010,30.2,23.4,26.8,94,70,82,1.1,2.8,,3.134937868
5/2/2010,31.6,23.8,27.7,92,63,78,0.8,6.5,,4.166165859
5/3/2010,34,23.4,28.7,95,51,73,1.5,10,,5.41469121
5/4/2010,31.8,22,26.9,95,55,75,1.3,3.8,,3.586647925
5/5/2010,26,20.6,23.3,95,81,88,1.3,0,,2.140159828
5/6/2010,31.1,21.7,26.4,98,65,82,0.7,9.1,,4.645707881
5/7/2010,28.7,21.6,25.2,95,70,83,1,0.1,,2.333967542
5/8/2010,30.5,23.2,26.9,95,66,81,1,3,,3.18480783
5/9/2010,33,24.6,28.8,94,60,77,1.1,6.3,,4.281015093
5/10/2010,32.4,24.6,28.5,94,60,77,1.3,6.1,,4.245686084
5/11/2010,33.5,24.6,29.1,91,56,74,1.3,9.6,,5.264158746
5/12/2010,32.7,21.2,27,92,63,78,1.1,6.6,,4.151701212
5/13/2010,34.8,26.3,30.6,91,51,71,1.1,9.7,,5.447257506
5/14/2010,33,23.6,28.3,93,56,75,1.1,8.9,,4.909949133
5/15/2010,34.1,24.5,29.3,91,53,72,1.3,8.9,,5.123187633
5/16/2010,34.6,24.6,29.6,90,50,70,1.5,10.5,,5.662627121
5/17/2010,32.2,24.6,28.4,92,53,73,1.4,2.5,,3.455778548
5/18/2010,34,22.6,28.3,91,51,71,1.1,11.1,,5.476047633
5/19/2010,34.2,25.4,29.8,86,49,68,1.1,6.8,,4.617746068
5/20/2010,33,23.2,28.1,89,53,71,1,7.6,,4.545800908
5/21/2010,33,22.6,27.8,94,53,74,1,5.6,,3.986965596
5/22/2010,33.6,24.5,29.1,92,52,72,1.1,8.5,,4.892569806
5/23/2010,34.5,24.3,29.4,92,52,72,1.1,8.5,,4.92965004
5/24/2010,32.7,22,27.4,93,60,77,1.5,10.3,,5.136489537
5/25/2010,34,25.3,29.7,91,56,74,0.8,9.9,,5.206152638
5/26/2010,31.5,20.7,26.1,94,58,76,1.7,7.5,,4.376355221
5/27/2010,31.7,23.5,27.6,95,60,78,1.3,9,,4.789778113
5/28/2010,32.5,23.5,28,93,56,75,0.8,6.8,,4.202842828
5/29/2010,33.3,23,28.2,87,56,72,1.3,7.6,,4.613981729
5/30/2010,33,22.7,27.9,91,59,75,1.6,1.9,,3.24435169
5/31/2010,30.7,21.2,26,93,68,81,1.6,5.5,,3.754530791
6/1/2010,27.3,20.9,24.1,95,71,83,2.2,0,,2.428371967
6/2/2010,31.7,23.2,27.5,95,60,78,1.1,6.7,,4.150050031
6/3/2010,33,23.6,28.3,92,57,75,1.1,7.9,,4.574547494
6/4/2010,31,23,27,94,66,80,1.3,8.3,,4.473735714
6/5/2010,30.8,23,26.9,94,62,78,1.1,4.7,,3.599896424
6/6/2010,33.4,24.1,28.8,93,56,75,1.4,7.3,,4.553830747
6/7/2010,31.2,21.5,26.4,95,57,76,1.3,9.4,,4.71144579
6/8/2010,32.6,23,27.8,94,54,74,0.9,9.4,,4.81582332
6/9/2010,32.3,23.5,27.9,98,57,78,1.3,9.4,,4.873474889
6/10/2010,30.6,20.6,25.6,98,60,79,1.4,8.8,,4.437640363
6/11/2010,32,22.5,27.3,92,62,77,1.1,2.3,,3.060460742
6/12/2010,33.3,24.4,28.9,95,59,77,0.8,8,,4.52745924
6/13/2010,31.2,24.6,27.9,92,61,77,1.1,7.1,,4.277460173
6/14/2010,32.5,23.7,28.1,92,55,74,0.9,9.4,,4.836791992
6/15/2010,32.5,23,27.8,92,56,74,0.9,6.9,,4.184573432
6/16/2010,32.9,23,28,92,58,75,1.3,6.7,,4.259390375
6/17/2010,28.7,20.2,24.5,95,70,83,1.3,4,,3.163681176
6/18/2010,32.2,22.9,27.6,94,56,75,0.8,9.5,,4.750876972
6/19/2010,31.5,24,27.8,93,64,79,0.9,6.2,,3.957037652
6/20/2010,32.5,24.2,28.4,93,56,75,1.5,6.2,,4.245507473
6/21/2010,31.1,22.5,26.8,96,66,81,1.4,7.2,,4.144575072
6/22/2010,33.2,24,28.6,94,60,77,1,7.7,,4.453212295
6/23/2010,33.4,24.2,28.8,92,59,76,0.9,8.4,,4.639211828
6/24/2010,28.4,24.5,26.5,89,74,82,1.1,0.4,,2.453371153
6/25/2010,31.5,23.6,27.6,94,59,77,1.1,6.1,,3.984326207
6/26/2010,28.6,22.5,25.6,94,69,82,2,0.7,,2.666434797
6/27/2010,28.8,23,25.9,91,68,80,0.8,2.4,,2.856608964
6/28/2010,32.4,23.3,27.9,94,57,76,0.8,6.7,,4.086463425
6/29/2010,32.3,23.5,27.9,92,57,75,0.6,7.3,,4.184211215
6/30/2010,30.2,21,25.6,97,73,85,1,4.2,,3.207668792
7/1/2010,29.5,20.1,24.8,95,70,83,2.2,3.5,,3.191293476
7/2/2010,29.5,21,25.3,91,66,79,1,6.2,,3.73781814
7/3/2010,30.1,22.3,26.2,95,65,80,1.1,8.1,,4.263246655
7/4/2010,31.6,22.9,27.3,96,60,78,1,4.2,,3.452514567
7/5/2010,29.6,23.6,26.6,95,67,81,0.9,5.3,,3.598197509
7/6/2010,28.3,22.7,25.5,90,68,79,1.3,0.5,,2.541739441
7/7/2010,29.7,21.3,25.5,91,66,79,1,4.4,,3.355207921
7/8/2010,31.5,21.9,26.7,95,61,78,1.3,8.3,,4.433000928
7/9/2010,27.8,20.5,24.2,96,75,86,1,2.8,,2.779275533
7/10/2010,26.2,20.5,23.4,96,80,88,1.1,1.3,,2.359026874
7/11/2010,28.2,21.8,25,95,68,82,1.1,5.7,,3.579410669
7/12/2010,31.3,22,26.7,93,59,76,1,9.5,,4.683499783
7/13/2010,32.3,23.7,28,93,60,77,0.9,6.5,,4.082087368
7/14/2010,29.2,23.4,26.3,96,72,84,1,3.2,,3.048054435
7/15/2010,26,23.4,24.7,93,80,87,1.1,0,,2.1700039
7/16/2010,29.4,21.7,25.6,94,62,78,1.3,4.4,,3.446669293
7/17/2010,28.3,22,25.2,91,67,79,1.3,3.3,,3.149448497
7/18/2010,30.6,22.6,26.6,93,60,77,1.3,6.2,,3.98497008
7/19/2010,30.3,22.7,26.5,94,60,77,1.8,6.4,,4.120677283
7/20/2010,30.6,20.5,25.6,93,56,75,1.3,6.5,,3.992982893
7/21/2010,27.5,22,24.8,91,69,80,1.3,0.6,,2.508314696
7/22/2010,30.2,20.5,25.4,94,56,75,1.3,9.1,,4.538118126
7/23/2010,24.6,21,22.8,94,76,85,1.5,0,,2.178895562
7/24/2010,26.5,21.5,24,96,73,85,0.8,0.1,,2.166432104
7/25/2010,30,22.5,26.3,93,60,77,2.2,8.5,,4.65593981
7/26/2010,31.2,22.6,26.9,91,59,75,1.4,7.8,,4.459963353
7/27/2010,26.2,21.3,23.8,97,77,87,1.1,2.2,,2.621272974
7/28/2010,30.2,22,26.1,93,61,77,1,8.3,,4.373978378
7/29/2010,29.8,22.4,26.1,95,62,79,1.1,8,,4.305558737
7/30/2010,27.5,22,24.8,95,76,86,1.3,4,,3.148937736
7/31/2010,28.2,21.8,25,95,69,82,1.1,3.3,,3.0607772
8/1/2010,29.5,21.1,25.3,96,62,79,0.9,8.3,,4.262512114
8/2/2010,27.3,21.2,24.3,96,78,87,0.9,2.9,,2.81123424
8/3/2010,28.2,21.5,24.9,95,71,83,0.7,2,,2.670661217
8/4/2010,27.2,21.5,24.4,95,74,85,0.7,2.9,,2.838259525
8/5/2010,31.6,22.3,27,96,59,78,1.1,8.6,,4.582344212
8/6/2010,30.8,23.1,27,94,65,80,1,4.2,,3.461189874
8/7/2010,27.6,22.2,24.9,96,79,88,1.3,0.8,,2.385323827
8/8/2010,28.3,21.5,24.9,98,73,86,1.1,2,,2.695515021
8/9/2010,25.5,22.4,24,97,83,90,0.9,0,,2.072639454
8/10/2010,27.5,21.4,24.5,96,74,85,1.3,0,,2.248057317
